Air Pollution Score,City MPG,Cmb MPG,Cyl,Displ,Drive,Fuel,Greenhouse Gas Score,Hwy MPG,Model,SmartWay,Stnd,Trans,Underhood ID,Veh Class,Year
6.0,20.0,24.0,6.0,3.0,2WD,Gasoline,7.0,30.0,BMW 528i,Yes,B5,Man-6,8BMXB03.0N52,midsize car,2008
7.0,19.0,22.0,6.0,3.0,4WD,Gasoline,6.0,28.0,BMW 528xi,Yes,U2,Man-6,8BMXB03.0N52,midsize car,2008
7.0,20.0,23.0,6.0,3.0,4WD,Gasoline,7.0,27.0,BMW 528xi,Yes,U2,Auto-S6,8BMXB03.0N52,midsize car,2008
6.0,19.0,22.0,6.0,3.0,4WD,Gasoline,6.0,28.0,BMW 528xi,No,B5,Man-6,8BMXB03.0N52,midsize car,2008
6.0,20.0,23.0,6.0,3.0,4WD,Gasoline,7.0,27.0,BMW 528xi,Yes,B5,Auto-S6,8BMXB03.0N52,midsize car,2008
6.0,19.0,22.0,6.0,3.0,2WD,Gasoline,6.0,28.0,BMW 535i,No,B5,Man-6,8BMXV03.0N54,midsize car,2008
6.0,20.0,23.0,6.0,3.0,2WD,Gasoline,7.0,28.0,BMW 535i,Yes,B5,Auto-S6,8BMXV03.0N54,midsize car,2008
6.0,19.0,22.0,6.0,3.0,2WD,Gasoline,6.0,28.0,BMW 535i,No,L2,Man-6,8BMXV03.0N54,midsize car,2008
6.0,20.0,23.0,6.0,3.0,2WD,Gasoline,7.0,28.0,BMW 535i,Yes,L2,Auto-S6,8BMXV03.0N54,midsize car,2008
6.0,18.0,21.0,6.0,3.0,4WD,Gasoline,6.0,27.0,BMW 535xi,No,B5,Man-6,8BMXV03.0N54,midsize car,2008
6.0,19.0,22.0,6.0,3.0,4WD,Gasoline,6.0,27.0,BMW 535xi,No,B5,Auto-S6,8BMXV03.0N54,midsize car,2008
6.0,18.0,21.0,6.0,3.0,4WD,Gasoline,6.0,27.0,BMW 535xi,No,L2,Man-6,8BMXV03.0N54,midsize car,2008
6.0,19.0,22.0,6.0,3.0,4WD,Gasoline,6.0,27.0,BMW 535xi,No,L2,Auto-S6,8BMXV03.0N54,midsize car,2008
6.0,17.0,20.0,6.0,3.0,4WD,Gasoline,6.0,25.0,BMW 535xi Sport Wagon,No,B5,Man-6,8BMXV03.0N54,station wagon,2008
6.0,18.0,21.0,6.0,3.0,4WD,Gasoline,6.0,26.0,BMW 535xi Sport Wagon,No,B5,Auto-S6,8BMXV03.0N54,station wagon,2008
6.0,17.0,20.0,6.0,3.0,4WD,Gasoline,6.0,25.0,BMW 535xi Sport Wagon,No,L2,Man-6,8BMXV03.0N54,station wagon,2008
6.0,18.0,21.0,6.0,3.0,4WD,Gasoline,6.0,26.0,BMW 535xi Sport Wagon,No,L2,Auto-S6,8BMXV03.0N54,station wagon,2008
7.0,17.0,19.0,8.0,4.8,2WD,Gasoline,5.0,24.0,BMW 550i,No,U2,Man-6,8BMXV04.8UL2,midsize car,2008
7.0,17.0,20.0,8.0,4.8,2WD,Gasoline,6.0,25.0,BMW 550i,Yes,U2,Auto-S6,8BMXV04.8UL2,midsize car,2008
6.0,17.0,19.0,8.0,4.8,2WD,Gasoline,5.0,24.0,BMW 550i,No,B5,Man-6,8BMXV04.8UL2,midsize car,2008
6.0,17.0,20.0,8.0,4.8,2WD,Gasoline,6.0,25.0,BMW 550i,No,B5,Auto-S6,8BMXV04.8UL2,midsize car,2008
7.0,17.0,19.0,8.0,4.8,2WD,Gasoline,5.0,24.0,BMW 650ci,No,U2,Man-6,8BMXV04.8UL2,small car,2008
7.0,17.0,20.0,8.0,4.8,2WD,Gasoline,6.0,25.0,BMW 650ci,Yes,U2,Auto-S6,8BMXV04.8UL2,small car,2008
6.0,17.0,19.0,8.0,4.8,2WD,Gasoline,5.0,24.0,BMW 650ci,No,B5,Man-6,8BMXV04.8UL2,small car,2008
6.0,17.0,20.0,8.0,4.8,2WD,Gasoline,6.0,25.0,BMW 650ci,No,B5,Auto-S6,8BMXV04.8UL2,small car,2008
7.0,16.0,18.0,8.0,4.8,2WD,Gasoline,5.0,22.0,BMW 650ci Convertible,No,U2,Man-6,8BMXV04.8UL2,small car,2008
7.0,17.0,20.0,8.0,4.8,2WD,Gasoline,6.0,25.0,BMW 650ci Convertible,Yes,U2,Auto-S6,8BMXV04.8UL2,small car,2008
6.0,16.0,18.0,8.0,4.8,2WD,Gasoline,5.0,22.0,BMW 650ci Convertible,No,B5,Man-6,8BMXV04.8UL2,small car,2008
6.0,17.0,20.0,8.0,4.8,2WD,Gasoline,6.0,25.0,BMW 650ci Convertible,No,B5,Auto-S6,8BMXV04.8UL2,small car,2008
7.0,17.0,20.0,8.0,4.8,2WD,Gasoline,6.0,25.0,BMW 750i,Yes,U2,Auto-S6,8BMXV04.8UL2,large car,2008
6.0,17.0,20.0,8.0,4.8,2WD,Gasoline,6.0,25.0,BMW 750i,No,B5,Auto-S6,8BMXV04.8UL2,large car,2008
7.0,17.0,20.0,8.0,4.8,2WD,Gasoline,6.0,25.0,BMW 750li,Yes,U2,Auto-S6,8BMXV04.8UL2,large car,2008
6.0,17.0,20.0,8.0,4.8,2WD,Gasoline,6.0,25.0,BMW 750li,No,B5,Auto-S6,8BMXV04.8UL2,large car,2008
6.0,14.0,17.0,12.0,6.0,2WD,Gasoline,4.0,22.0,BMW 760li,No,B5,Auto-S6,8BMXV06.0LE2,large car,2008
6.0,14.0,17.0,12.0,6.0,2WD,Gasoline,4.0,22.0,BMW 760li,No,L2,Auto-S6,8BMXV06.0LE2,large car,2008
6.0,15.0,18.0,8.0,4.4,2WD,Gasoline,5.0,23.0,BMW Alpina B7,No,B5,Auto-S6,8ABBV04.4H10,large car,2008
6.0,15.0,18.0,8.0,4.4,2WD,Gasoline,5.0,23.0,BMW Alpina B7,No,L2,Auto-S6,8ABBV04.4H10,large car,2008
6.0,12.0,14.0,10.0,5.0,2WD,Gasoline,2.0,18.0,BMW M5,No,B5,Man-6,8BMXV05.0S85,midsize car,2008
6.0,12.0,14.0,10.0,5.0,2WD,Gasoline,2.0,18.0,BMW M5,No,B5,Auto-S7,8BMXV05.0S85,midsize car,2008
6.0,12.0,14.0,10.0,5.0,2WD,Gasoline,2.0,18.0,BMW M5,No,L2,Man-6,8BMXV05.0S85,midsize car,2008
6.0,12.0,14.0,10.0,5.0,2WD,Gasoline,2.0,18.0,BMW M5,No,L2,Auto-S7,8BMXV05.0S85,midsize car,2008
6.0,12.0,14.0,10.0,5.0,2WD,Gasoline,2.0,18.0,BMW M6,No,B5,Man-6,8BMXV05.0S85,small car,2008
6.0,12.0,14.0,10.0,5.0,2WD,Gasoline,2.0,18.0,BMW M6,No,B5,Auto-S7,8BMXV05.0S85,small car,2008
6.0,12.0,14.0,10.0,5.0,2WD,Gasoline,2.0,18.0,BMW M6,No,L2,Man-6,8BMXV05.0S85,small car,2008
6.0,12.0,14.0,10.0,5.0,2WD,Gasoline,2.0,18.0,BMW M6,No,L2,Auto-S7,8BMXV05.0S85,small car,2008
6.0,12.0,14.0,10.0,5.0,2WD,Gasoline,2.0,18.0,BMW M6 Convertible,No,B5,Man-6,8BMXV05.0S85,small car,2008
6.0,12.0,14.0,10.0,5.0,2WD,Gasoline,2.0,19.0,BMW M6 Convertible,No,B5,Auto-S7,8BMXV05.0S85,small car,2008
6.0,12.0,14.0,10.0,5.0,2WD,Gasoline,2.0,18.0,BMW M6 Convertible,No,L2,Man-6,8BMXV05.0S85,small car,2008
6.0,12.0,14.0,10.0,5.0,2WD,Gasoline,2.0,19.0,BMW M6 Convertible,No,L2,Auto-S7,8BMXV05.0S85,small car,2008
7.0,18.0,21.0,6.0,3.0,4WD,Gasoline,6.0,26.0,BMW X3,Yes,U2,Man-6,8BMXB03.0N52,SUV,2008
7.0,19.0,22.0,6.0,3.0,4WD,Gasoline,6.0,26.0,BMW X3,Yes,U2,Auto-S6,8BMXB03.0N52,SUV,2008
6.0,18.0,21.0,6.0,3.0,4WD,Gasoline,6.0,26.0,BMW X3,No,B5,Man-6,8BMXB03.0N52,SUV,2008
6.0,19.0,22.0,6.0,3.0,4WD,Gasoline,6.0,26.0,BMW X3,No,B5,Auto-S6,8BMXB03.0N52,SUV,2008
7.0,17.0,19.0,6.0,3.0,4WD,Gasoline,5.0,23.0,BMW X5,No,U2,Auto-S6,8BMXT03.0E70,SUV,2008
7.0,15.0,17.0,8.0,4.8,4WD,Gasoline,4.0,21.0,BMW X5,No,U2,Auto-S6,8BMXT04.8E70,SUV,2008
6.0,17.0,19.0,6.0,3.0,4WD,Gasoline,5.0,23.0,BMW X5,No,B5,Auto-S6,8BMXT03.0E70,SUV,2008
3.0,15.0,17.0,8.0,4.8,4WD,Gasoline,4.0,21.0,BMW X5,No,B8,Auto-S6,8BMXT04.8E70,SUV,2008
7.0,20.0,24.0,6.0,3.0,2WD,Gasoline,7.0,30.0,BMW Z4,Yes,U2,Man-6,8BMXB03.0N52,small car,2008
7.0,23.0,25.0,6.0,3.0,2WD,Gasoline,7.0,31.0,BMW Z4,Yes,U2,Auto-S6,8BMXB03.0N52,small car,2008
6.0,20.0,24.0,6.0,3.0,2WD,Gasoline,7.0,30.0,BMW Z4,Yes,B5,Man-6,8BMXB03.0N52,small car,2008
6.0,23.0,25.0,6.0,3.0,2WD,Gasoline,7.0,31.0,BMW Z4,Yes,B5,Auto-S6,8BMXB03.0N52,small car,2008
7.0,20.0,24.0,6.0,3.0,2WD,Gasoline,7.0,30.0,BMW Z4 Coupe,Yes,U2,Man-6,8BMXB03.0N52,small car,2008
7.0,23.0,25.0,6.0,3.0,2WD,Gasoline,7.0,31.0,BMW Z4 Coupe,Yes,U2,Auto-S6,8BMXB03.0N52,small car,2008
6.0,20.0,24.0,6.0,3.0,2WD,Gasoline,7.0,30.0,BMW Z4 Coupe,Yes,B5,Man-6,8BMXB03.0N52,small car,2008
6.0,23.0,25.0,6.0,3.0,2WD,Gasoline,7.0,31.0,BMW Z4 Coupe,Yes,B5,Auto-S6,8BMXB03.0N52,small car,2008
6.0,8.0,10.0,16.0,8.0,4WD,Gasoline,0.0,14.0,BUGATTI Veyron,No,B5,Auto-S6,8BGTV08.0V16,small car,2008
6.0,8.0,10.0,16.0,8.0,4WD,Gasoline,0.0,14.0,BUGATTI Veyron,No,L2,Auto-S6,8BGTV08.0V16,small car,2008
9.5,17.0,21.0,6.0,3.8,2WD,Gasoline,6.0,28.0,BUICK Allure,Yes,SLEV,Auto-L4,8GMXV03.8044,midsize car,2008
6.0,17.0,20.0,6.0,3.6,2WD,Gasoline,6.0,25.0,BUICK Allure,No,B5,Auto-L4,8GMXV03.6041,midsize car,2008
6.0,17.0,20.0,6.0,3.6,2WD,Gasoline,6.0,25.0,BUICK Allure,No,L2,Auto-L4,8GMXV03.6041,midsize car,2008
6.0,17.0,21.0,6.0,3.8,2WD,Gasoline,6.0,28.0,BUICK Allure,No,B5,Auto-L4,8GMXB03.8146,midsize car,2008
6.0,16.0,19.0,8.0,5.3,2WD,Gasoline,5.0,25.0,BUICK Allure,No,B5,Auto-L4,8GMXV05.3084,midsize car,2008
6.0,16.0,19.0,8.0,5.3,2WD,Gasoline,5.0,25.0,BUICK Allure,No,L2,Auto-L4,8GMXV05.3084,midsize car,2008
6.0,16.0,19.0,6.0,3.6,2WD,Gasoline,5.0,24.0,BUICK Enclave,No,B5,Auto-L6,8GMXT03.6151,SUV,2008
6.0,16.0,18.0,6.0,3.6,4WD,Gasoline,5.0,22.0,BUICK Enclave,No,B5,Auto-L6,8GMXT03.6151,SUV,2008
6.0,16.0,19.0,6.0,3.6,2WD,Gasoline,5.0,24.0,BUICK Enclave,No,L2,Auto-L6,8GMXT03.6151,SUV,2008
6.0,16.0,18.0,6.0,3.6,4WD,Gasoline,5.0,22.0,BUICK Enclave,No,L2,Auto-L6,8GMXT03.6151,SUV,2008
9.5,17.0,21.0,6.0,3.8,2WD,Gasoline,6.0,28.0,BUICK LaCrosse,Yes,SLEV,Auto-L4,8GMXV03.8044,midsize car,2008
6.0,17.0,20.0,6.0,3.6,2WD,Gasoline,6.0,25.0,BUICK LaCrosse,No,B5,Auto-L4,8GMXV03.6041,midsize car,2008
6.0,17.0,20.0,6.0,3.6,2WD,Gasoline,6.0,25.0,BUICK LaCrosse,No,L2,Auto-L4,8GMXV03.6041,midsize car,2008
6.0,17.0,21.0,6.0,3.8,2WD,Gasoline,6.0,28.0,BUICK LaCrosse,No,B5,Auto-L4,8GMXB03.8146,midsize car,2008
6.0,16.0,19.0,8.0,5.3,2WD,Gasoline,5.0,25.0,BUICK LaCrosse,No,B5,Auto-L4,8GMXV05.3084,midsize car,2008
6.0,16.0,19.0,8.0,5.3,2WD,Gasoline,5.0,25.0,BUICK LaCrosse,No,L2,Auto-L4,8GMXV05.3084,midsize car,2008
9.5,16.0,19.0,6.0,3.8,2WD,Gasoline,5.0,25.0,BUICK Lucerne,No,SLEV,Auto-L4,8GMXV03.8044,large car,2008
7.0,15.0,18.0,8.0,4.6,2WD,Gasoline,5.0,22.0,BUICK Lucerne,No,B4,Auto-L4,8GMXV04.6066,large car,2008
7.0,15.0,18.0,8.0,4.6,2WD,Gasoline,5.0,23.0,BUICK Lucerne,No,B4,Auto-L4,8GMXV04.6066,large car,2008
6.0,16.0,19.0,6.0,3.8,2WD,Gasoline,5.0,25.0,BUICK Lucerne,No,B5,Auto-L4,8GMXB03.8146,large car,2008
6.0,15.0,18.0,8.0,4.6,2WD,Gasoline,5.0,22.0,BUICK Lucerne,No,B5,Auto-L4,8GMXV04.6065,large car,2008
6.0,15.0,18.0,8.0,4.6,2WD,Gasoline,5.0,23.0,BUICK Lucerne,No,B5,Auto-L4,8GMXV04.6065,large car,2008
6.0,16.0,19.0,6.0,3.9,2WD,Gasoline,5.0,23.0,BUICK Terraza,No,B5,Auto-L4,8GMXB03.9142,minivan,2008
6.0,16.0,19.0,6.0,3.9,2WD,Gasoline,5.0,23.0,BUICK Terraza,No,L2,Auto-L4,8GMXB03.9142,minivan,2008
6.0,16.0,19.0,6.0,3.6,2WD,Gasoline,5.0,25.0,CADILLAC CTS,No,B5,Man-6,8GMXV03.6053,midsize car,2008
6.0,16.0,19.0,6.0,3.6,2WD,Gasoline,5.0,25.0,CADILLAC CTS,No,B5,Man-6,8GMXB03.6148,midsize car,2008
6.0,17.0,20.0,6.0,3.6,4WD,Gasoline,6.0,25.0,CADILLAC CTS,No,B5,Auto-S6,8GMXB03.6148,midsize car,2008
6.0,17.0,20.0,6.0,3.6,4WD,Gasoline,6.0,26.0,CADILLAC CTS,No,B5,Auto-S6,8GMXV03.6053,midsize car,2008
6.0,17.0,20.0,6.0,3.6,2WD,Gasoline,6.0,26.0,CADILLAC CTS,No,B5,Auto-S6,8GMXV03.6053,midsize car,2008
6.0,18.0,21.0,6.0,3.6,2WD,Gasoline,6.0,26.0,CADILLAC CTS,No,B5,Auto-S6,8GMXB03.6148,midsize car,2008
6.0,16.0,19.0,6.0,3.6,2WD,Gasoline,5.0,25.0,CADILLAC CTS,No,L2,Man-6,8GMXV03.6053,midsize car,2008
6.0,16.0,19.0,6.0,3.6,2WD,Gasoline,5.0,25.0,CADILLAC CTS,No,L2,Man-6,8GMXB03.6148,midsize car,2008
6.0,17.0,20.0,6.0,3.6,4WD,Gasoline,6.0,25.0,CADILLAC CTS,No,L2,Auto-S6,8GMXB03.6148,midsize car,2008
6.0,17.0,20.0,6.0,3.6,4WD,Gasoline,6.0,26.0,CADILLAC CTS,No,L2,Auto-S6,8GMXV03.6053,midsize car,2008
6.0,17.0,20.0,6.0,3.6,2WD,Gasoline,6.0,26.0,CADILLAC CTS,No,L2,Auto-S6,8GMXV03.6053,midsize car,2008
6.0,18.0,21.0,6.0,3.6,2WD,Gasoline,6.0,26.0,CADILLAC CTS,No,L2,Auto-S6,8GMXB03.6148,midsize car,2008
7.0,15.0,18.0,8.0,4.6,2WD,Gasoline,5.0,22.0,CADILLAC DTS,No,B4,Auto-L4,8GMXV04.6066,large car,2008
7.0,15.0,18.0,8.0,4.6,2WD,Gasoline,5.0,23.0,CADILLAC DTS,No,B4,Auto-L4,8GMXV04.6066,large car,2008
6.0,15.0,18.0,8.0,4.6,2WD,Gasoline,5.0,22.0,CADILLAC DTS,No,B5,Auto-L4,8GMXV04.6065,large car,2008
6.0,15.0,18.0,8.0,4.6,2WD,Gasoline,5.0,23.0,CADILLAC DTS,No,B5,Auto-L4,8GMXV04.6065,large car,2008
6.0,12.0,14.0,8.0,6.2,2WD,Gasoline,2.0,19.0,CADILLAC Escalade,No,B5,Auto-L6,8GMXT06.2382,SUV,2008
6.0,12.0,14.0,8.0,6.2,4WD,Gasoline,2.0,18.0,CADILLAC Escalade,No,B5,Auto-L6,8GMXT06.2382,SUV,2008
6.0,12.0,14.0,8.0,6.2,2WD,Gasoline,2.0,19.0,CADILLAC Escalade,No,L2,Auto-L6,8GMXT06.2382,SUV,2008
6.0,12.0,14.0,8.0,6.2,4WD,Gasoline,2.0,18.0,CADILLAC Escalade,No,L2,Auto-L6,8GMXT06.2382,SUV,2008
7.0,13.0,15.0,8.0,4.6,2WD,Gasoline,3.0,18.0,CADILLAC Limousine,No,B4,Auto-L4,8GMXV04.6066,large car,2008
6.0,13.0,15.0,8.0,4.6,2WD,Gasoline,3.0,18.0,CADILLAC Limousine,No,B5,Auto-L4,8GMXV04.6065,large car,2008
6.0,15.0,17.0,6.0,3.6,2WD,Gasoline,4.0,22.0,CADILLAC SRX,No,B5,Auto-S5,8GMXB03.6148,SUV,2008
6.0,14.0,17.0,6.0,3.6,4WD,Gasoline,4.0,22.0,CADILLAC SRX,No,B5,Auto-S5,8GMXB03.6148,SUV,2008
6.0,15.0,17.0,6.0,3.6,2WD,Gasoline,4.0,22.0,CADILLAC SRX,No,L2,Auto-S5,8GMXB03.6148,SUV,2008
6.0,14.0,17.0,6.0,3.6,4WD,Gasoline,4.0,22.0,CADILLAC SRX,No,L2,Auto-S5,8GMXB03.6148,SUV,2008
6.0,13.0,16.0,8.0,4.6,2WD,Gasoline,4.0,20.0,CADILLAC SRX,No,B5,Auto-S6,8GMXB04.6167,SUV,2008
6.0,13.0,15.0,8.0,4.6,4WD,Gasoline,3.0,20.0,CADILLAC SRX,No,B5,Auto-S6,8GMXB04.6167,SUV,2008
6.0,13.0,16.0,8.0,4.6,2WD,Gasoline,4.0,20.0,CADILLAC SRX,No,L2,Auto-S6,8GMXB04.6167,SUV,2008
6.0,13.0,15.0,8.0,4.6,4WD,Gasoline,3.0,20.0,CADILLAC SRX,No,L2,Auto-S6,8GMXB04.6167,SUV,2008
6.0,17.0,20.0,6.0,3.6,4WD,Gasoline,6.0,26.0,CADILLAC STS,No,B5,Auto-S6,8GMXV03.6053,midsize car,2008
6.0,17.0,20.0,6.0,3.6,2WD,Gasoline,6.0,26.0,CADILLAC STS,No,B5,Auto-S6,8GMXV03.6053,midsize car,2008
6.0,17.0,20.0,6.0,3.6,4WD,Gasoline,6.0,26.0,CADILLAC STS,No,L2,Auto-S6,8GMXV03.6053,midsize car,2008
6.0,17.0,20.0,6.0,3.6,2WD,Gasoline,6.0,26.0,CADILLAC STS,No,L2,Auto-S6,8GMXV03.6053,midsize car,2008
6.0,13.0,15.0,8.0,4.4,2WD,Gasoline,3.0,19.0,CADILLAC STS,No,B5,Auto-S6,8GMXB04.6167,midsize car,2008
6.0,13.0,15.0,8.0,4.4,2WD,Gasoline,3.0,19.0,CADILLAC STS,No,L2,Auto-S6,8GMXB04.6167,midsize car,2008
6.0,14.0,16.0,8.0,4.6,4WD,Gasoline,4.0,21.0,CADILLAC STS,No,B5,Auto-S6,8GMXB04.6167,midsize car,2008
6.0,15.0,18.0,8.0,4.6,2WD,Gasoline,5.0,24.0,CADILLAC STS,No,B5,Auto-S6,8GMXB04.6167,midsize car,2008
6.0,14.0,16.0,8.0,4.6,4WD,Gasoline,4.0,21.0,CADILLAC STS,No,L2,Auto-S6,8GMXB04.6167,midsize car,2008
6.0,15.0,18.0,8.0,4.6,2WD,Gasoline,5.0,24.0,CADILLAC STS,No,L2,Auto-S6,8GMXB04.6167,midsize car,2008
6.0,14.0,16.0,8.0,4.4,2WD,Gasoline,4.0,21.0,CADILLAC XLR,No,B5,Auto-S6,8GMXB04.6167,small car,2008
6.0,14.0,16.0,8.0,4.4,2WD,Gasoline,4.0,21.0,CADILLAC XLR,No,L2,Auto-S6,8GMXB04.6167,small car,2008
6.0,15.0,18.0,8.0,4.6,2WD,Gasoline,5.0,24.0,CADILLAC XLR,No,B5,Auto-S6,8GMXB04.6167,small car,2008
6.0,15.0,18.0,8.0,4.6,2WD,Gasoline,5.0,24.0,CADILLAC XLR,No,L2,Auto-S6,8GMXB04.6167,small car,2008
7.0,17.0,20.0,8.0,5.3,2WD,Ethanol/Gas,6.0,24.0,CHEVROLET Avalanche 1500,No,B4,Auto-L4,8GMXT05.3381,SUV,2008
7.0,17.0,20.0,8.0,5.3,4WD,Ethanol/Gas,6.0,24.0,CHEVROLET Avalanche 1500,No,B4,Auto-L4,8GMXT05.3381,SUV,2008
7.0,14.0,16.0,8.0,5.3,2WD,Gasoline,4.0,20.0,CHEVROLET Avalanche 1500,No,B4,Auto-L4,8GMXT05.3380,SUV,2008
7.0,12.0,14.0,8.0,6.0,2WD,Gasoline,2.0,17.0,CHEVROLET Avalanche 1500,No,B4,Auto-L4,8GMXT06.0383,SUV,2008
7.0,12.0,14.0,8.0,6.0,4WD,Gasoline,2.0,17.0,CHEVROLET Avalanche 1500,No,B4,Auto-L4,8GMXT06.0383,SUV,2008
6.0,17.0,20.0,8.0,5.3,2WD,Ethanol/Gas,6.0,24.0,CHEVROLET Avalanche 1500,No,B5,Auto-L4,8GMXT05.3373,SUV,2008
6.0,17.0,20.0,8.0,5.3,4WD,Ethanol/Gas,6.0,24.0,CHEVROLET Avalanche 1500,No,B5,Auto-L4,8GMXT05.3373,SUV,2008
6.0,12.0,14.0,8.0,6.0,2WD,Gasoline,2.0,17.0,CHEVROLET Avalanche 1500,No,B5,Auto-L4,8GMXT06.2382,SUV,2008
6.0,12.0,14.0,8.0,6.0,4WD,Gasoline,2.0,17.0,CHEVROLET Avalanche 1500,No,B5,Auto-L4,8GMXT06.2382,SUV,2008
3.0,14.0,16.0,8.0,5.3,2WD,Gasoline,4.0,20.0,CHEVROLET Avalanche 1500,No,B8,Auto-L4,8GMXT05.3379,SUV,2008
7.0,23.0,26.0,4.0,1.6,2WD,Gasoline,8.0,32.0,CHEVROLET Aveo,Yes,U2,Auto-4,8GDXV01.6D04,small car,2008
7.0,24.0,27.0,4.0,1.6,2WD,Gasoline,8.0,34.0,CHEVROLET Aveo,Yes,U2,Man-5,8GDXV01.6D04,small car,2008
6.0,23.0,26.0,4.0,1.6,2WD,Gasoline,8.0,32.0,CHEVROLET Aveo,Yes,B5,Auto-4,8GDXV01.6D04,small car,2008
6.0,24.0,27.0,4.0,1.6,2WD,Gasoline,8.0,34.0,CHEVROLET Aveo,Yes,B5,Man-5,8GDXV01.6D04,small car,2008
7.0,23.0,26.0,4.0,1.6,2WD,Gasoline,8.0,32.0,CHEVROLET Aveo 5,Yes,U2,Auto-4,8GDXV01.6D04,small car,2008
7.0,24.0,27.0,4.0,1.6,2WD,Gasoline,8.0,34.0,CHEVROLET Aveo 5,Yes,U2,Man-5,8GDXV01.6D04,small car,2008
6.0,23.0,26.0,4.0,1.6,2WD,Gasoline,8.0,32.0,CHEVROLET Aveo 5,Yes,B5,Auto-4,8GDXV01.6D04,small car,2008
6.0,24.0,27.0,4.0,1.6,2WD,Gasoline,8.0,34.0,CHEVROLET Aveo 5,Yes,B5,Man-5,8GDXV01.6D04,small car,2008
7.0,18.0,22.0,6.0,3.5,2WD,Gasoline,6.0,28.0,CHEVROLET Classic,Yes,U2,Auto-L4,8GMXV03.5043,midsize car,2008
6.0,21.0,25.0,4.0,2.2,2WD,Gasoline,7.0,31.0,CHEVROLET Classic,Yes,B5,Auto-L4,8GMXV02.2028,midsize car,2008
6.0,21.0,25.0,4.0,2.2,2WD,Gasoline,7.0,31.0,CHEVROLET Classic,Yes,L2,Auto-L4,8GMXV02.2028,midsize car,2008
6.0,18.0,22.0,6.0,3.5,2WD,Gasoline,6.0,28.0,CHEVROLET Classic,No,B5,Auto-L4,8GMXB03.9142,midsize car,2008
6.0,18.0,22.0,6.0,3.5,2WD,Gasoline,6.0,28.0,CHEVROLET Classic,No,B5,Auto-L4,8GMXV03.5043,midsize car,2008
9.5,22.0,26.0,4.0,2.2,2WD,Gasoline,8.0,31.0,CHEVROLET Cobalt,Yes,SLEV,Auto-L4,8GMXV02.2030,small car,2008
9.5,24.0,27.0,4.0,2.2,2WD,Gasoline,8.0,33.0,CHEVROLET Cobalt,Yes,SLEV,Man-5,8GMXV02.2030,small car,2008
6.0,22.0,26.0,4.0,2.2,2WD,Gasoline,8.0,31.0,CHEVROLET Cobalt,Yes,B5,Auto-L4,8GMXV02.4025,small car,2008
6.0,24.0,27.0,4.0,2.2,2WD,Gasoline,8.0,33.0,CHEVROLET Cobalt,Yes,B5,Man-5,8GMXV02.4025,small car,2008
6.0,22.0,26.0,4.0,2.2,2WD,Gasoline,8.0,31.0,CHEVROLET Cobalt,Yes,L2,Auto-L4,8GMXV02.4025,small car,2008
6.0,24.0,27.0,4.0,2.2,2WD,Gasoline,8.0,33.0,CHEVROLET Cobalt,Yes,L2,Man-5,8GMXV02.4025,small car,2008
6.0,22.0,25.0,4.0,2.4,2WD,Gasoline,7.0,31.0,CHEVROLET Cobalt,Yes,B5,Auto-L4,8GMXV02.4025,small car,2008
6.0,22.0,26.0,4.0,2.4,2WD,Gasoline,8.0,32.0,CHEVROLET Cobalt,Yes,B5,Man-5,8GMXV02.4025,small car,2008
6.0,22.0,25.0,4.0,2.4,2WD,Gasoline,7.0,31.0,CHEVROLET Cobalt,Yes,L2,Auto-L4,8GMXV02.4025,small car,2008
6.0,22.0,26.0,4.0,2.4,2WD,Gasoline,8.0,32.0,CHEVROLET Cobalt,Yes,L2,Man-5,8GMXV02.4025,small car,2008
7.0,18.0,20.0,4.0,2.9,2WD,Gasoline,6.0,24.0,CHEVROLET Colorado,Yes,B4,Man-5,8GMXT02.9190,pickup,2008
7.0,18.0,20.0,4.0,2.9,2WD,Gasoline,6.0,24.0,CHEVROLET Colorado,Yes,B4,Auto-L4,8GMXT02.9190,pickup,2008
7.0,16.0,18.0,4.0,2.9,4WD,Gasoline,5.0,22.0,CHEVROLET Colorado,No,B4,Man-5,8GMXT02.9190,pickup,2008
7.0,17.0,19.0,4.0,2.9,4WD,Gasoline,5.0,22.0,CHEVROLET Colorado,No,B4,Auto-L4,8GMXT02.9190,pickup,2008
7.0,16.0,18.0,5.0,3.7,2WD,Gasoline,5.0,22.0,CHEVROLET Colorado,No,B4,Auto-L4,8GMXT03.7188,pickup,2008
7.0,15.0,17.0,5.0,3.7,4WD,Gasoline,4.0,20.0,CHEVROLET Colorado,No,B4,Auto-L4,8GMXT03.7188,pickup,2008
7.0,15.0,17.0,5.0,3.7,4WD,Gasoline,4.0,21.0,CHEVROLET Colorado,No,B4,Auto-L4,8GMXT03.7188,pickup,2008
6.0,18.0,20.0,4.0,2.9,2WD,Gasoline,6.0,24.0,CHEVROLET Colorado,No,B5,Man-5,8GMXT02.9189,pickup,2008
6.0,18.0,20.0,4.0,2.9,2WD,Gasoline,6.0,24.0,CHEVROLET Colorado,No,B5,Auto-L4,8GMXT02.9189,pickup,2008
6.0,16.0,18.0,4.0,2.9,4WD,Gasoline,5.0,22.0,CHEVROLET Colorado,No,B5,Man-5,8GMXT02.9189,pickup,2008
